code3,typeName,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
BHR,Other Fungicides,,,,1,1,1,1,,,,0.2,,,0.14,,,,,,,,,,,
BHR,Anticoagulants,,,,,,,,,0.15,,0.15,0.25,,0.12,0.22,0.23,0.04,0.2,,,,,,,
BHR,Other Rodenticides,,,,,,,,,,,,,,0,0.03,0.02,0.03,0.03,,,,,,,
BHR,Pesticides,,,,14.05,30.86,12.46,12.16,9.42,11.15,12.5,8.65,9.2,0.91,6.03,12.24,12.75,12.12,16.25,10.45,12.59,9.84,9.14,,,
BHR,Insecticides,,,,8,26,7,8,7,9,10,6.05,6,,4.52,9.25,10.12,9.09,10.58,6,8.1,6.72,5.33,,,
BHR,Mineral Oils,,,,,,,,,,,,,,,,0.02,0.64,0.16,,,,,,,
BHR,Herbicides,,,,3.05,2.86,3.46,2.16,1,1,1,2,2,,0.77,1.78,1.52,1.2,3.99,1.83,2.74,1.94,1.64,,,
BHR,Fungicides&Bactericides,,,,3,2,2,2,0.42,1,1.5,0.45,0.95,,0.62,0.96,0.84,1.12,1.29,1.19,0.89,0.55,1.2,,,
BHR,Rodenticides,,,,,,,,1,0.15,,0.15,0.25,0.91,0.12,0.25,0.25,0.07,0.23,1.43,0.86,0.63,0.97,,,
BGD,Chlorinated Hydrocarbons,30,24,32,28,,35,15,6,8,8,11,,,,,,,,,,,,,,
BGD,Organo-Phosphates,720,751,821,855,,810,950,970,920,1040,1280,2921.61,2874.85,3240.7,3125.5,4133.16,4571.54,5750.12,6787.97,1199.06,1233.76,1005.9,680.85,578.02,520.22
BGD,Carbamates Insecticides,170,182,202,210,,250,270,372,390,515,520,8720.41,7241.44,8217.97,9670.79,10884.76,12796.9,16096.04,19001.26,745.31,873.04,925.21,801.7,758.03,682.2
BGD,Pyrethroids,9,9,14,13,,14,15,8,5,18,23,294.77,193.62,373.94,403.77,565.66,823.25,1035.49,1222.39,107.77,121.49,73.8,71.94,79.2,75.24
BGD,Botanic.Produc&Biologic.,,,,,,,,,,,,,,,,,,,,12.63,11.98,15.34,18.54,21.39,23.42
BGD,Other Insecticides,26,26,33,18,,45,50,55,45,70,75,,0.43,0.7,14.81,22.57,26.52,33.36,39.38,411.01,441.41,390.48,334.18,310.76,295.22
BGD,Phenoxy Hormone Products,9,10,10,6,,32,30,25,28,22,20,45,36,39,50,47.63,62.51,72.1,85.58,24.37,34.71,,,,
BGD,Triazines,,,,,,,,,,,,,,,,,,,,0.97,1.37,,,,
BGD,Amides,,,,,,,,,3,10,7,788,640,1184,3282,2558.96,2908.04,3374.16,3981.51,626.72,487.39,,,,
BGD,Dinitroanilines,,,,,,,,,,,,,,,,,,,,1.03,3.27,,,,
BGD,Sulfonyl Ureas,,,,,,,,,,,,,,,,,,,,9.21,12.74,,,,
BGD,Bipiridils,,,,,,12,20,18,15,11,8,,,,,,,,,20.13,23.07,,,,
BGD,Other Herbicides,26,25,23,27,,22,13,28,35,34,45,27,21,25,35,46.2,107.91,125.11,147.11,91.66,95.99,,,,
BGD,Inorganics,142,130,175,200,,320,375,265,290,530,810,20,15,27,47,59.56,62.75,75.38,88.95,8083.79,7792.6,,,,
BGD,Dithiocarbamates,130,125,131,120,,132,155,262,280,230,310,487,476,603,866,1292.41,1431.97,1720.52,2030.22,1360.9,1372.78,,,,
BGD,Benzimidazoles,,,1,1,,7,5,5,7,11,13,48,32,53,77,91.9,175.08,210.37,248.24,181.12,177.84,,,,
BGD,"Triazoles, Diazoles",,,1,1,,5,6,5,6,9,11,48,30,63,92,180.04,281.34,338.03,398.88,125.7,114.81,,,,
BGD,"Diazines, Morpholines",,,1,1,,5,4,2,5,5,3,,,,,,,,,1.09,1.13,,,,
BGD,Other Fungicides,4,5,3,6,,6,5,5,6,4,8,,,,,,,,,725.24,424.54,,,,
BGD,Others-SeedTreatFung,,,,,,,,4,5,2,3,,,,,,,,,,,,,,
BGD,Others-SeedTreat Ins,,,,,,,,,,0,1,,,,14.81,22.57,26.52,31.16,36.77,,,,,,
BGD,Anticoagulants,,,1,1,,2,2,0,0,0,0,,,,,,,,,46,,,,,
BGD,Other Rodenticides,,,5,,,5,4,5,20,13,22,,,,,,,,,16.38,,,,,
BGD,Pesticides,1266,1287,1453,1487,,1702,1919,2035,2068,2532,3170,13399.79,11560.34,13827.31,17678.68,19905.42,23274.33,28861.85,34068.3,13790.09,13283.72,14798.28,13289.18,15330.16,15833.62
BGD,Insecticides,955,992,1102,1124,,1154,1300,1411,1368,1651,1909,11936.79,10310.34,11833.31,13214.87,15606.15,18218.21,22915.01,27051,2475.78,2681.68,2410.73,1907.21,1747.4,1572.66
BGD,Herbicides,35,35,33,33,,66,63,71,81,77,80,860,697,1248,3367,2652.79,3078.46,3571.37,4214.2,774.09,658.54,638.2,749.33,699.23,734.19
BGD,Fungicides&Bactericides,276,260,312,329,,475,550,544,594,789,1155,603,553,746,1082,1623.91,1951.14,2344.3,2766.29,10477.84,9883.7,11719.4,10617.59,12874.22,13517.93
BGD,Seed Treatm Fungicides,,,,,,,,4,5,2,3,,,,,,,,,,,,,,
BGD,Seed Treatm Insecticides,,,,,,,,,,0,1,,,,14.81,22.57,26.52,31.16,36.77,,,,,,
BGD,Rodenticides,,,6,1,,7,6,5,20,13,22,,,,,,,0.01,0.04,62.38,59.8,29.95,15.05,9.31,8.84
BRB,Organo-Phosphates,,,,,,,,23.7,,,,,,,,,,,,,,,,,
BRB,Carbamates Insecticides,,,,,,,,17,,,,,,,,,,,,,,,,,
BRB,Pyrethroids,,,,,,,,8.1,,,,,,,,,,,,,,,,,
BRB,Botanic.Produc&Biologic.,,,,,,,,0.07,,,,,,,,,,,,,,,,,
BRB,Other Insecticides,,,,,,,,1.5,,,,,,,,,,,,,,,,,
BRB,Phenoxy Hormone Products,,,,,,,,33.8,,,,,,,,,,,,,,,,,
BRB,Triazines,,,,,,,,34.5,,,,,,,,,,,,,,,,,
BRB,Carbamates Herbicides,,,,,,,,16,,,,,,,,,,,,,,,,,
BRB,Dinitroanilines,,,,,,,,1.3,,,,,,,,,,,,,,,,,
BRB,Urea derivates,,,,,,,,2.4,,,,,,,,,,,,,,,,,
BRB,Bipiridils,,,,,,,,8.8,,,,,,,,,,,,,,,,,
BRB,Other Herbicides,,,,,,,,18,,,,,,,,,,,,,,,,,
BRB,Inorganics,,,,,,,,1.2,,,,,,,,,,,,,,,,,
BRB,Dithiocarbamates,,,,,,,,0.6,,,,,,,,,,,,,,,,,
BRB,Benzimidazoles,,,,,,,,0.41,,,,,,,,,,,,,,,,,
BRB,"Triazoles, Diazoles",,,,,,,,0.01,,,,,,,,,,,,,,,,,
BRB,"Diazines, Morpholines",,,,,,,,0.02,,,,,,,,,,,,,,,,,
BRB,Other Fungicides,,,,,,,,1,,,,,,,,,,,,,,,,,
BRB,Plant Growth Regulators,,,,15,21,45,41,0.04,,,,,,,,,,,,,,,,,
BRB,Anticoagulants,,,,,,,,0.01,,,,,,,,,,,,,,,,,
BRB,Pesticides,,,,550,514,664,475,168.46,,,,,,,,,,,,,,,,,
BRB,Insecticides,,,,188,102,121,120,50.37,,,,,,,,,,,,,,,,,
BRB,Herbicides,,,,283,335,445,265,114.8,,,,,,,,,,,,,,,,,
BRB,Fungicides&Bactericides,,,,14,9,16,25,3.24,,,,,,,,,,,,,,,,,
BRB,Plant Growth Regulators,,,,15,21,45,41,0.04,,,,,,,,,,,,,,,,,
BRB,Rodenticides,,,,50,47,37,24,0.01,,,,,,,,,,,,,,,,,
BEL,Chlorinated Hydrocarbons,,,,,,,,,,,374.7,394.2,,,,,,0,0,0,0,0,0,0,0
BEL,Organo-Phosphates,,,,,,,,,,,118.6,125.4,,,,,,67.24,62.13,53.52,55.43,59.83,59.64,63.9,83.97
BEL,Carbamates Insecticides,,,,,,,,,,,65.2,55.4,,,,,,34.08,32.85,30.25,25.02,25.94,32.38,23.5,25.43
BEL,Pyrethroids,,,,,,,,,,,5.7,5.8,,,,,,7.83,6.63,6.04,7.81,8.24,13.47,9.9,9.44
BEL,Botanic.Produc&Biologic.,,,,,,,,,,,0.2,0.2,,,,,,0.11,0.06,0.1,0.41,0.16,0.12,1.4,0.2
BEL,Other Insecticides,,,,,,,,,,,361.1,312.2,,,,,,265.02,358.7,364.56,516.96,564.81,457.7,521.5,436.99
BEL,Mineral Oils,,,,,,,,,,,128.6,171,,,,,,0,0,0,0,0,0,0,0
BEL,Phenoxy Hormone Products,,,,,,,,,,,313,253,,,,,,245.55,207.79,191.14,195.39,206.49,188.69,173.6,172.59
BEL,Triazines,,,,,,,,,,,210,216,,,,,,277.9,252.61,270.21,220.24,301.29,319.91,365.8,315.4
BEL,Amides,,,,,,,,,,,154,108,,,,,,261.93,281.48,255.43,264.3,285.24,337.89,282.5,312.55
BEL,Carbamates Herbicides,,,,,,,,,,,330,291,,,,,,173.98,133.51,122.79,130.98,160.21,137.49,140.4,135.61
BEL,Dinitroanilines,,,,,,,,,,,68,62,,,,,,67.66,69.07,71.41,64.15,65.61,64.21,68.2,78.04
BEL,Urea derivates,,,,,,,,,,,447,425,,,,,,215.04,185.64,145.28,115.67,160.43,182.62,133.8,154.62
BEL,Sulfonyl Ureas,,,,,,,,,,,4,24,,,,,,9.09,11.16,11.45,9.95,10.16,11.98,12.4,10.86
BEL,Bipiridils,,,,,,,,,,,60,63,,,,,,45.2,48.96,35.9,34.47,58.75,67.43,45.8,57.49
BEL,Uracil,,,,,,,,,,,38,32,,,,,,11.29,8.57,8.59,6.45,7.19,8.29,0,4.44
BEL,Other Herbicides,,,,,,,,,,,3564,3434,,,,,,1851.4,1463.67,984.84,879.43,1227.22,1401.7,1278.3,1335.54
BEL,Inorganics,,,,,,,,,,,180,130,,,,,,187.25,221.1,214.02,195.05,229.59,244.3,422.4,272.01
BEL,Dithiocarbamates,,,,,,,,,,,1964,1377,,,,,,1927.43,1857.55,1522.95,937.04,1243.08,1317.45,1118.7,1655.67
BEL,Benzimidazoles,,,,,,,,,,,80,69,,,,,,46.03,28.54,40.54,29.71,29.56,39.25,36.2,52.99
BEL,"Triazoles, Diazoles",,,,,,,,,,,101,88,,,,,,109.99,207.33,128.16,118.47,125.67,147.33,146.5,172.03
BEL,"Diazines, Morpholines",,,,,,,,,,,86,62,,,,,,49.55,53.79,48.12,37.63,38.63,42.59,37.9,43.23
BEL,Other Fungicides,,,,,,,,,,,645,576,,,,,,576.58,741.12,732.84,494.6,687.33,809.82,728.5,900.1
BEL,Plant Growth Regulators,,,,,,,,,,,261.6,254.1,,,,,,281.89,284.2,257.89,305.37,244.97,255.04,294.4,261.25
BEL,Anticoagulants,,,,,,,,,,,0.14,0.06,,,,,,,,,,,,,
BEL,Other Rodenticides,,,,,,,,,,,0.65,0.71,,,,,,,,,,,,,
BEL,Other Pesticides nes,,,,,,,,,,,,,766,767,855,846,,,,,,,,,
BEL,Pesticides,,,,,,,,,,,9560.49,8529.07,9204,8822,9186,9776,,6712.05,6516.47,5496.04,4644.53,5740.44,6139.3,5905.6,6490.46
BEL,Insecticides,,,,,,,,,,,925.5,893.2,806,839,848,930,,374.28,460.37,454.47,605.63,658.98,563.31,620.2,556.04
BEL,Mineral Oils,,,,,,,,,,,128.6,171,,,,,,0,0,0,0,0,0,0,0
BEL,Herbicides,,,,,,,,,,,5188,4908,5022,4865,5066,5556,,3159.04,2662.46,2097.04,1921.03,2482.59,2720.21,2500.8,2577.14
BEL,Fungicides&Bactericides,,,,,,,,,,,3056,2302,2610,2351,2417,2444,,2896.83,3109.43,2686.63,1812.5,2353.86,2600.74,2490.2,3096.03
BEL,Plant Growth Regulators,,,,,,,,,,,261.6,254.1,,,,,,281.89,284.2,257.89,305.37,244.97,255.04,294.4,261.25
BEL,Rodenticides,,,,,,,,,,,0.79,0.77,,,,,,0.01,0.01,0.01,0,0.04,0,,0
BEL,Other Pesticides nes,,,,,,,,,,,,,766,767,855,846,,,,,,,,,
#N/A,Chlorinated Hydrocarbons,,,,86,69,72,100,96,443.8,414.3,,,,,,,,,,,,,,,
#N/A,Organo-Phosphates,,,,109,100,111,120,117,127.2,144.7,,,,,,,,,,,,,,,
#N/A,Carbamates Insecticides,,,,70,62,65,69,53,70.6,60.8,,,,,,,,,,,,,,,
#N/A,Pyrethroids,,,,5,5,8,9,9,7.8,6,,,,,,,,,,,,,,,
#N/A,Botanic.Produc&Biologic.,,,,22,11,9,10,8,0.2,0.1,,,,,,,,,,,,,,,
#N/A,Other Insecticides,,,,918,819,895,914,893,380.1,382.1,,,,,,,,,,,,,,,
#N/A,Mineral Oils,,,,,,,,,106.2,72,,,,,,,,,,,,,,,
#N/A,Phenoxy Hormone Products,,,,411,403,354,374,319,369.3,320.1,,,,,,,,,,,,,,,
#N/A,Triazines,,,,306,317,250,274,412,256.4,214.7,,,,,,,,,,,,,,,
#N/A,Amides,,,,74,79,108,101,137,145.7,151.2,,,,,,,,,,,,,,,
#N/A,Carbamates Herbicides,,,,284,334,372,430,370,315.4,280.7,,,,,,,,,,,,,,,
#N/A,Dinitroanilines,,,,26,35,46,63,92,73,56.6,,,,,,,,,,,,,,,
#N/A,Urea derivates,,,,537,585,627,651,532,741.2,325.6,,,,,,,,,,,,,,,
#N/A,Sulfonyl Ureas,,,,0.3,0.4,0.4,0.4,3,4.6,11.1,,,,,,,,,,,,,,,
#N/A,Bipiridils,,,,63,61,68,64,61,68.1,60.9,,,,,,,,,,,,,,,
#N/A,Uracil,,,,59,50,123,30,41,31.4,27.9,,,,,,,,,,,,,,,
#N/A,Other Herbicides,,,,3027,2851,2770,2737,2157,2932.3,2998.7,,,,,,,,,,,,,,,
#N/A,Inorganics,,,,400,212,350,355,303,251,297.5,,,,,,,,,,,,,,,
#N/A,Dithiocarbamates,,,,1622,1286,1408,1338,1488,1565,1812.5,,,,,,,,,,,,,,,
#N/A,Benzimidazoles,,,,107,132,153,104,95,80,76.2,,,,,,,,,,,,,,,
#N/A,"Triazoles, Diazoles",,,,119,93,93,97,102,114.5,109.6,,,,,,,,,,,,,,,
#N/A,"Diazines, Morpholines",,,,64,63,62,61,45,103.4,99.9,,,,,,,,,,,,,,,
#N/A,Other Fungicides,,,,476,499,594,448,640,539.9,594.1,,,,,,,,,,,,,,,
#N/A,Plant Growth Regulators,,,,287,383,467,392,332,366.2,292.4,,,,,,,,,,,,,,,
#N/A,Anticoagulants,,,,0.13,0.13,0.11,0.2,0.1,0.08,0.11,,,,,,,,,,,,,,,
#N/A,Other Rodenticides,,,,1.78,0.38,1.57,1.32,1.5,2.51,19.81,,,,,,,,,,,,,,,
#N/A,Pesticides,,,,9074.21,8449.91,9007.08,8742.92,8306.6,9095.89,8829.62,,,,,,,,,,,,,,,
#N/A,Insecticides,,,,1210,1066,1160,1222,1176,1029.7,1008,,,,,,,,,,,,,,,
#N/A,Mineral Oils,,,,,,,,,106.2,72,,,,,,,,,,,,,,,
#N/A,Herbicides,,,,4787.3,4715.4,4718.4,4724.4,4124,4937.4,4447.5,,,,,,,,,,,,,,,
#N/A,Fungicides&Bactericides,,,,2788,2285,2660,2403,2673,2653.8,2989.8,,,,,,,,,,,,,,,
#N/A,Plant Growth Regulators,,,,287,383,467,392,332,366.2,292.4,,,,,,,,,,,,,,,
#N/A,Rodenticides,,,,1.91,0.51,1.68,1.52,1.6,2.59,19.92,,,,,,,,,,,,,,,
BLZ,Organo-Phosphates,,,,,,,,,,,,,,,,,33.58,34.86,22.34,11.73,36.87,50.51,66,34.26,45.02
BLZ,Carbamates Insecticides,,,,,,,,,,,,,,,,,2.28,6.53,3.89,0.3,4.13,3.59,1.3,2.29,1.35
BLZ,Pyrethroids,,,,,,,,,,,,,,,,,4.18,4.38,2.33,1.14,4.66,6.93,3.37,5.54,1.7
BLZ,Botanic.Produc&Biologic.,,,,,,,,,,,,,,,,,0.02,1.1,1.31,2.07,0.2,0.15,0.25,0.19,0.16
BLZ,Other Insecticides,,,,,,,,,,,,,,,,,6.82,7.95,6.35,1.95,10.4,7.3,3.72,13.39,6.95
BLZ,Mineral Oils,,,,,,,,,,,,,,,,,363.6,184.82,455.42,179.14,243.37,308.58,130.94,390.8,238.45
BLZ,Phenoxy Hormone Products,,,,,,,,,,,,,,,,,40.2,45.08,57.3,60.64,65.8,72.35,64,86.46,59.08
BLZ,Triazines,,,,,,,,,,,,,,,,,10.25,23.04,36.04,44.08,18.09,42.23,53.65,80.64,56.1
BLZ,Amides,,,,,,,,,,,,,,,,,1.76,0.6,0.25,1.6,2.09,2.59,2.37,2.37,1.97
BLZ,Carbamates Herbicides,,,,,,,,,,,,,,,,,0.4,0.2,,,,,,0.32,0
BLZ,Dinitroanilines,,,,,,,,,,,,,,,,,,,7.75,2.8,4.77,9.02,16.71,6.91,10.21
BLZ,Urea derivates,,,,,,,,,,,,,,,,,23.8,18.24,19.47,47.1,7.1,33.88,28.2,30.46,32.67
BLZ,Sulfonyl Ureas,,,,,,,,,,,,,,,,,0.07,0.15,0.05,0.53,0.19,0.66,1.84,0.5,
BLZ,Bipiridils,,,,,,,,,,,,,,,,,27.94,28.66,20.61,7.07,15.64,19.46,25.75,29.87,17.71
BLZ,Uracil,,,,,,,,,,,,,,,,,,,,,,,,0.29,0
BLZ,Other Herbicides,,,,,,,,,,,,,,,,,81.29,116.77,115.71,264.83,88.07,126.12,137.01,172.34,173.79
BLZ,Inorganics,,,,,,,,,,,,,,,,,4.97,10.49,5.28,13.76,2.66,0.11,0.06,8.32,1.2
BLZ,Dithiocarbamates,,,,,,,,,,,,,,,,,128.48,62.03,97.86,129.44,100.51,69.27,65.39,111.38,158
BLZ,Benzimidazoles,,,,,,,,,,,,,,,,,3.14,6.71,25.04,0.14,1.56,1.25,1.6,0.8,0.03
BLZ,"Triazoles, Diazoles",,,,,,,,,,,,,,,,,4.67,1.08,0.89,0.81,1.09,3.09,3.18,5.87,5.81
BLZ,"Diazines, Morpholines",,,,,,,,,,,,,,,,,4.41,12.32,,,7.39,3.25,6.68,14.8,7.04
BLZ,Other Fungicides,,,,,,,,,,,,,,,,,27.92,109,105.54,19.32,85.01,64.23,25.38,36.84,42.63
BLZ,Others-SeedTreatFung,,,,,,,,,,,,,,,,,,,,,,,,,1.5
BLZ,Carbamates-insect-SdTr,,,,,,,,,,,,,,,,,0.4,0.41,0.5,0.03,0.65,1.72,0.87,1.25,
BLZ,Others-SeedTreat Ins,,,,,,,,,,,,,,,,,0.03,0.04,,0.12,0.13,0.29,0.01,0.79,
BLZ,Plant Growth Regulators,,,4,,,,,,,,,,,,,,,0,0.1,0.01,,0,0,0,18.46
BLZ,Anticoagulants,,,,,,,,,,,,,,,,,0.14,,0,,0.01,0,0,0,0
BLZ,Pesticides,771,696,997,,,,,,1362,1362,1296,1719,,,,,770.35,674.46,984.03,788.61,700.39,826.58,638.28,1036.68,880.1
BLZ,Insecticides,455,360,594,,,,,,639,629,502,405,,,,,46.88,54.82,36.22,17.19,56.26,68.48,74.64,55.67,55.18
BLZ,Mineral Oils,,,,,,,,,,,,,,,,,363.6,184.82,455.42,179.14,243.37,308.58,130.94,390.8,238.45
BLZ,Herbicides,204,172,266,,,,,,390,390,441,365,,,,,185.71,232.74,257.18,428.65,201.75,306.31,329.53,410.16,351.8
BLZ,Fungicides&Bactericides,94,76,119,,,,,,266,161,110,155,,,,,173.59,201.63,234.61,163.47,198.22,141.2,102.29,178.01,214.71
BLZ,Seed Treatm Fungicides,,,,,,,,,,,,,,,,,,,,,,,,,1.5
BLZ,Seed Treatm Insecticides,,,,,,,,,,,,,,,,,0.43,0.45,0.5,0.15,0.78,2.01,0.88,2.04,
BLZ,Plant Growth Regulators,,,4,,,,,,,,,,,,,,,0,0.1,0.01,,0,0,0,18.46
BLZ,Rodenticides,18,88,14,,,,,,67,182,243,794,,,,,0.14,,0,,0.01,0,0,0,0
BTN,Chlorinated Hydrocarbons,0.25,,,,,,,,,,,,,,,,,,,,,,,,
BTN,Organo-Phosphates,24.9,21.8,12.3,12.8,1.9,0.8,10.7,0.47,0.2,0.25,0.16,,,,,,,,,,,,,,
BTN,Carbamates Insecticides,7.16,4.5,1.59,,,,,,,,,,,,,,,,,,,,,,
BTN,Pyrethroids,0.03,0.02,0.09,,0.1,,0.1,0.04,,0.01,0.06,,,,,,,,,,,,,,
BTN,Other Insecticides,,,,,6.3,15.3,10,,,,,,,,,,,,,,,,,,
BTN,Triazines,,,,,,0.05,0.08,0.06,0.1,0.2,0.2,,,,,,,,,,,,,,
BTN,Amides,1.5,2.3,3.03,3.05,69.46,77.76,90,4.5,5.9,6,6.9,,,,,,,,,,,,,,
BTN,Dinitroanilines,,,,,,0.63,,,,,,,,,,,,,,,,,,,
BTN,Sulfonyl Ureas,,,,,,3.14,,,,,,,,,,,,,,,,,,,
BTN,Other Herbicides,,,,,,0.46,0.03,,,,,,,,,,,,,,,,,,
BTN,Inorganics,0.4,1,1,,0.15,,,0.05,,,0.05,,,,,,,,,,,,,,
BTN,Dithiocarbamates,0.9,1.13,0.6,0.75,0.2,,,0.3,0.3,0.4,0.8,,,,,,,,,,,,,,
BTN,Benzimidazoles,,0.4,0.25,0.1,,,0.1,0.2,0.08,,0.3,,,,,,,,,,,,,,
BTN,"Triazoles, Diazoles",,,,,,0.05,,,,,,,,,,,,,,,,,,,
BTN,"Diazines, Morpholines",0.48,,,0.02,,,0.1,,,,0.04,,,,,,,,,,,,,,
BTN,Other Fungicides,,0.4,2.15,1.46,,0.15,0.1,0.1,0.05,0.05,0.05,,,,,,,,,,,,,,
BTN,Others-SeedTreatFung,,,,,,,,,,,0.08,,,,,,,,,,,,,,
BTN,Anticoagulants,,0.21,0.19,0.06,,,,,,,,,,,,,,,,,,,,,
BTN,Other Rodenticides,,,,,0.15,,,0.04,,,0.08,,,,,,,,,,,,,,
BTN,Other Pesticides nes,,,,,,,,,,,,,0.03,9.34,10.05,0.18,10.73,10.04,8.2,8,8.6,,,,
BTN,Pesticides,35.62,31.76,21.2,18.24,78.26,98.34,111.21,5.76,6.63,6.91,8.72,,6.38,16.89,26.94,6.55,17.26,20.17,17.56,17.22,19.95,20.68,17.91,15.1,12.33
BTN,Insecticides,32.34,26.32,13.98,12.8,8.3,16.1,20.8,0.51,0.2,0.26,0.22,,2.78,4.87,13.08,3,3.06,4.14,3.91,3.87,4.9,7.3,6.64,6.82,6.99
BTN,Herbicides,1.5,2.3,3.03,3.05,69.46,82.04,90.11,4.56,6,6.2,7.1,,1.83,0.69,0.87,0.81,1.02,1.85,2.7,2.7,3,7.6,6.4,5.03,3.65
BTN,Fungicides&Bactericides,1.78,2.93,4,2.33,0.35,0.2,0.3,0.65,0.43,0.45,1.24,,1.71,1.93,2.87,2.52,2.41,4.1,2.7,2.6,3.4,5.7,4.8,3.2,1.62
BTN,Seed Treatm Fungicides,,,,,,,,,,,0.08,,,,,,,,,,,,,,
BTN,Rodenticides,,0.21,0.19,0.06,0.15,,,0.04,,,0.08,,0.03,0.06,0.07,0.04,0.04,0.04,0.05,0.05,0.05,0.08,0.07,0.05,0.07
BTN,Other Pesticides nes,,,,,,,,,,,,,0.03,9.34,10.05,0.18,10.73,10.04,8.2,8,8.6,,,,
#N/A,Plant Growth Regulators,36,,,,,,,,,,,,,,,,,,,,,,,,
#N/A,Other Pesticides nes,,,,,,,,,,,,,,120.7,199.9,,,,,,,,,,
#N/A,Pesticides,4748,3497,1956,3028,,,,,,,,,,13097.1,17339.6,19711.1,21265.7,22639.4,23930.6,28090.4,31847,33680,37199.5,44135.92,40388.45
#N/A,Insecticides,1038,1162,561,1284,,,,,,,,,,3421.7,4345.5,5535,5852.9,6059,5947.4,7281.1,9859,9191,9386,9390.3,8914
#N/A,Herbicides,1128,1173,1169,1454,,,,,,,,,,8430.2,10871.6,11828.8,12356,14138.9,14374.8,17161.3,17242,19713,23645,28942.6,25070.35
#N/A,Fungicides&Bactericides,2546,1162,226,290,,,,,,,,,,1124.5,1922.6,1945.3,2237.8,2441.5,3332.4,3648,4467,4330,3937.5,5434.4,6213.2
#N/A,Plant Growth Regulators,36,,,,,,,,,,,,,,,,,,,,,,,,
#N/A,Rodenticides,,,,,,,,,,,,,,,,402,819,,276,,279,446,231,368.62,190.9
#N/A,Other Pesticides nes,,,,,,,,,,,,,,120.7,199.9,,,,,,,,,,
BWA,Organo-Phosphates,13,13,12,,,,,,,,,,,,,,,,,,,,,,
BWA,Carbamates Insecticides,1,1,1,,,,,,,,,,,,,,,,,,,,,,
BWA,Triazines,1,1,1,,,,,,,,,,,,,,,,,,,,,,
BWA,Other Herbicides,1,2,2,,,,,,,,,,,,,,,,,,,,,,
BWA,Dithiocarbamates,1,1,1,,,,,,,,,,,,,,,,,,,,,,
BWA,Anticoagulants,0,1,0,,,,,,,,,,,,,,,,,,,,,,
BWA,Pesticides,17,19,17,,,,,,,,,,,,,,,,,,,,,,
BWA,Insecticides,14,14,13,,,,,,,,,,,,,,,,,,,,,,
BWA,Herbicides,2,3,3,,,,,,,,,,,,,,,,,,,,,,
BWA,Fungicides&Bactericides,1,1,1,,,,,,,,,,,,,,,,,,,,,,
BWA,Rodenticides,0,1,0,,,,,,,,,,,,,,,,,,,,,,
BRA,Pesticides,49695,,,,,,,,,117206,129316,136765,130329,163627,192883,207615,215128,274256,284188,301668,311591,311060,313370,360995,
BRA,Insecticides,18388,,,,,,,,,28907,28382,29799,29208,34049,43192,43763,45435,57421,65642,61180,66471,60614,57170,70424,
BRA,Herbicides,22903,,,,,,,,,68131,81862,88359,83859,110215,124060,136853,144986,189101,185665,202554,189537,188745,214201,239657,
BRA,Fungicides&Bactericides,8404,,,,,,,,,20168,19072,18607,17262,19363,25631,26999,24707,27734,32881,37934,55583,56253,37381,44310,
BRA,Seed Treatm Fungicides,,,,,,,,,,,,,,,,,,,,,,605,471,515,
BRA,Seed Treatm Insecticides,,,,,,,,,,,,,,,,,,,,,,4843,4147,6089,
BRN,Organo-Phosphates,,,,,,,,,,,,,,,,0.17,0.44,0.78,0.76,0.6,1.27,0.4,0.01,0.04,0.03
BRN,Carbamates Insecticides,,,,,,,,,,,,,,,,1.01,0.87,0.26,0.03,1.24,2.18,,0.56,0.02,0.15
BRN,Pyrethroids,,,,,,,,,,,,,,,,0.27,2.23,1.13,1.64,1.9,1.57,0.08,,0.13,0.7
BRN,Other Insecticides,,,,,,,,,,,,,,,,,,,,,1.14,0.06,,0.07,0.32
BRN,Other Herbicides,,,,,,,,,,,,,,,,0.27,5.86,11.42,2.67,23.58,31.1,7.34,0.7,11.1,17.3
BRN,Inorganics,,,,,,,,,,,,,,,,0.23,,,0.2,0.05,,,,0.14,0
BRN,Dithiocarbamates,,,,,,,,,,,,,,,,,,,,,,,,0,0.18
BRN,Benzimidazoles,,,,,,,,,,,,,,,,0.11,0.07,,0.13,,0.15,0.05,0.06,,0.16
BRN,"Triazoles, Diazoles",,,,,,,,,,,,,,,,,,,,,,,,0.09,0.24
BRN,Other Fungicides,,,,,,,,,,,,,,,,0.04,0.46,0.06,0.55,0.56,1.08,1.13,0.29,0.28,1.07
BRN,Anticoagulants,,,,,,,,,,,,,,,,,,,,,,,,0.09,0.12
BRN,Other Rodenticides,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.27
BRN,Pesticides,,,,,,,,,,,,,,,,2.1,9.93,13.65,5.98,27.93,38.49,9.06,1.62,11.97,20.54
BRN,Insecticides,,,,,,,,,,,,,,,,1.45,3.54,2.17,2.43,3.74,6.16,0.54,0.57,0.26,1.2
BRN,Herbicides,,,,,,,,,,,,,,,,0.27,5.86,11.42,2.67,23.58,31.1,7.34,0.7,11.1,17.3
